2018-03-29 09:03:54,b'#AmericanAirlines Cargo appoints general sales agents in #Croatia and #Slovenia\n#zagreb #ljubljana #unitedstates\xe2\x80\xa6 https://t.co/CMj7JFfWqE'
2018-03-29 06:57:26,b'RT @TimoKiviluoma: American Airlines\xe2\x80\x99 CEO Doug Parker: The Least Important Customers Get the Worst Planes https://t.co/52J4aDJQEO #avgeek #\xe2\x80\xa6'
2018-03-29 06:54:51,b'American Airlines\xe2\x80\x99 CEO Doug Parker: The Least Important Customers Get the Worst Planes https://t.co/52J4aDJQEO #avgeek #americanairlines'
2018-03-29 06:50:08,b'Had to change my flight due to changes at my weightlifting meet next Friday. Wow - it costs a lot to change a fligh\xe2\x80\xa6 https://t.co/P44AOEvoVU'
2018-03-29 06:11:37,b'My cool brother in law and Ron E! #chicago #americanairlines  Go Steve go!! donnalislejohnson\xe2\x80\xa6 https://t.co/sSsSsmpFET'
2018-03-29 05:48:05,"b""@AmericanAir Last 3 flights I've taken home in last 5 weeks have all resulted in me having to spend the night due t\xe2\x80\xa6 https://t.co/GWqrAEuEB0"""
2018-03-29 05:04:26,b'@americanairlnes AmericanAirlines - cancelled flight due to weather and refuse to get me home tomorrow because I ha\xe2\x80\xa6 https://t.co/V6lUUCyC7B'
2018-03-29 04:53:07,b'The original crew of AA546 phlclt on 3/28  was amazing.  Thank you!! #goingforgreat #AmericanAirlines'
2018-03-29 04:12:06,b'RT @patstravelrevu: #FirstClass #dinner and a movie #DarkestHour #AmericanAirlines #A321 #Austin to #LAX https://t.co/QkuQsLWEbY #avgeek #t\xe2\x80\xa6'
2018-03-29 04:10:56,b'RT @patstravelrevu: #FirstClass #dinner and a movie #DarkestHour #AmericanAirlines #A321 #Austin to #LAX https://t.co/QkuQsLWEbY #avgeek #t\xe2\x80\xa6'
2018-03-29 04:10:10,b'#FirstClass #dinner and a movie #DarkestHour #AmericanAirlines #A321 #Austin to #LAX https://t.co/QkuQsLWEbY\xe2\x80\xa6 https://t.co/enmGWQyqvq'
2018-03-29 03:43:54,b'After all those drama happened in airport. A trackable tag will calm your nerve. #chipit #gpstracker\xe2\x80\xa6 https://t.co/GWvzvzFzvK'
2018-03-29 03:14:01,b'@SouthwestAir supports and rewards the #sanctuary state of @VisitCA Time to switch to #Americanairlines #united or\xe2\x80\xa6 https://t.co/SC4zA8jfKB'
2018-03-29 02:43:55,"b'#americanairlines Your tactics are shady and A son is without his mother tonite.  4 hour delay, $800 voucher renegg\xe2\x80\xa6 https://t.co/6Wtfo6zt3F'"
2018-03-29 02:42:53,b'\xe6\x98\xa5\xef\xbc\x81\nSpring has come to Narita\n#naritaairport #americanairlines #\xe8\x8f\x9c\xe3\x81\xae\xe8\x8a\xb1 https://t.co/jIaX2L3kyB'
2018-03-29 02:36:16,b'#AmericanAirlines Is Adding Flights From Florida To #Venezuela. https://t.co/3OXNKmQMJz https://t.co/QX0E2rpu7I'
